date,k1_variance,k1_lengthscale,k2_variance,k2_lengthscale,kC_likelihood_variance,kC_changepoint_location,kC_steepness
2016-03-02,1.620826139429487,0.4033020714990324,0.6411056864013869,0.013895555193140745,9.999999974752427e-07,6690.195860368539,0.7397497136907679
2016-03-03,1.9036620503883617,0.364604038802224,0.6392263977668186,0.02292257147693019,9.999999974752427e-07,6689.800034291635,0.5861657217097906
2016-03-04,12.12161358517357,0.09372053502286554,0.6421837310361768,0.0952460480968702,1.86876520698534e-06,6682.0,0.25112821421380255
2016-03-07,1.6225460284381263,0.09552314569880613,0.7098397178015213,0.09570428850881756,1.801351475133265e-06,6689.99523359842,173.3483359024258
2016-03-08,1.8049539638312464,0.091628808564864,0.6973110402519401,0.09181001710874394,2.420749023613341e-06,6689.970164330331,31.873117573262924
2016-03-09,1.071026259751751,0.09533542822503199,1.8126674094407283e-05,0.09808901024817351,0.7565639537544657,6689.621719966919,24.805551419536254
2016-03-10,1.6184200095229475,0.08892661238557434,0.8678535778247617,0.08892081244617589,2.495997451544027e-06,6689.981369070981,33.418327480348445
2016-03-11,0.841374408221305,0.08869887839200796,1.1961077605997383,0.08864020342988317,1.5331849075327502e-06,6698.01308538108,26.822376142846945
2016-03-14,0.8833703424148389,0.09351455908071014,1.0979151260581013,0.0931427815511757,2.032745159502667e-05,6691.8513467406965,1.2871793066186101
2016-03-15,0.8209837208062288,0.09270482986162813,1.8126057033583176,0.09157799284704402,8.895127582991559e-06,6706.067636755932,11.700665653200915
2016-03-16,0.0009573960031832958,0.09208574203740327,0.9874623208151074,0.09203507074246109,0.7748476439812424,6706.345083124666,19.463044676357185
2016-03-17,2.0814358925239534e-07,0.09139883636040436,13.357076700736485,0.09057880512779795,0.56033397783445,6711.999973283151,0.3536238772716077
2016-03-18,0.560929702442709,0.0904502143838368,1.989659069926676,0.08787201227536721,1.219248634004362e-06,6706.339662320388,3.34968517742275
2016-03-21,0.5882748209221119,0.10347981037019265,1.7450115374863056,0.09080155975742449,7.57635109376159e-06,6706.256614925458,3.8305890724387264
2016-03-22,0.596954695645614,0.09678676175224066,1.595162069111806,0.0958274930579709,5.007845157117279e-06,6706.211736992938,4.366108967254262
2016-03-23,0.577258606948827,0.09801042470260336,1.5128143050458214,0.09716389019597,1.6094037473991126e-05,6706.015582058551,61.65525109606939
2016-03-24,0.580630143334663,0.0870821909384052,1.4268195107493613,0.08690009063960022,2.058368063568224e-06,6706.016715039191,53.7636908897966
2016-03-29,0.5499799719436027,0.08971520312406177,1.38237175738175,0.08956677948583662,1.842822516180148e-06,6706.019356617584,47.588439533910034
2016-03-30,0.5143195545065377,0.09056080308710021,1.3412295225200208,0.09009801623406258,1.5991671860685032e-06,6706.0213067124305,44.96891414892824
2016-03-31,0.007536543806918413,0.08896732905097074,0.7228237316131332,0.08893035039442442,0.5373149335175552,6706.313062636497,14.231671967351142
2016-04-01,0.0005409900794192335,0.08834337313730277,0.9086118376331734,0.0882261101745058,0.3802815501561873,6706.31345622777,20.527098690030602
