Trade Date,EUR,AUD,CHF,GBP,JPY,NZD,SEK
1986-12-23,1.009575,1.509443,1.647504,0.692284,162.550971,1.906584,6.88503
1986-12-29,0.996196,1.510572,1.628493,0.683292,159.149204,1.908395,6.808981
1986-12-30,0.997795,1.506021,1.628994,0.681894,160.29945,1.906568,6.817479
1986-12-31,0.992127,1.504886,1.621499,0.677275,159.799324,1.895729,6.774983
1987-01-02,0.980936,1.501497,1.607695,0.669119,158.119421,1.88324,6.734989
1987-01-05,0.984427,1.493653,1.620006,0.677737,158.799803,1.874417,6.756507
1987-01-06,0.983266,1.504898,1.616507,0.677509,158.850078,1.870912,6.747515
1987-01-07,0.988531,1.50716,1.625493,0.680966,158.249764,1.848429,6.778989
1987-01-08,0.987409,1.505572,1.619502,0.679581,158.450593,1.853573,6.781023
1987-01-09,0.982171,1.497002,1.608492,0.677505,158.299768,1.863926,6.761481
1987-01-12,0.974467,1.49925,1.58949,0.674761,157.299596,1.85873,6.714977
1987-01-13,0.959136,1.526017,1.569501,0.670241,155.449737,1.88608,6.655499
1987-01-14,0.950705,1.554726,1.560495,0.669791,154.000181,1.877223,6.61899
1987-01-15,0.942999,1.53562,1.545192,0.66622,153.6497,1.900411,6.582973
1987-01-16,0.948019,1.534219,1.556803,0.664012,154.150109,1.883948,6.608011
1987-01-19,0.92418,1.530451,1.512996,0.649772,150.599556,1.881466,6.487496
1987-01-20,0.935738,1.501509,1.534505,0.657464,152.600735,1.855978,6.547521
1987-01-21,0.945621,1.512865,1.553,0.659632,154.250635,1.855293,6.589014
1987-01-22,0.93072,1.515152,1.528494,0.652954,152.449448,1.860459,6.528994
1987-01-23,0.928393,1.511714,1.525499,0.654448,152.149732,1.857002,6.503981
1987-01-26,0.932607,1.505565,1.529993,0.655091,152.649833,1.836542,6.523979
1987-01-27,0.929558,1.508981,1.525498,0.65445,152.24994,1.857702,6.506002
1987-01-28,0.907177,1.517457,1.487206,0.647041,150.450318,1.855295,6.408012
1987-01-29,0.911459,1.512852,1.497497,0.649137,151.599577,1.845013,6.431973
1987-01-30,0.925854,1.512866,1.5255,0.654452,152.800513,1.845024,6.477515
1987-02-02,0.930648,1.511718,1.533203,0.659414,153.099595,1.844336,6.513501
1987-02-03,0.917929,1.503305,1.515295,0.655093,152.299522,1.835868,6.44899
1987-02-04,0.927014,1.494322,1.531196,0.656814,152.800077,1.829821,6.491998
1987-02-05,0.938205,1.497008,1.547502,0.65963,153.399319,1.824818,6.537989
1987-02-06,0.950708,1.494097,1.567703,0.662472,154.500185,1.82816,6.591514
1987-02-09,0.940093,1.500597,1.547996,0.660501,153.649564,1.834188,6.541484
1987-02-10,0.929628,1.50105,1.533991,0.654662,152.999594,1.831499,6.494979
1987-02-11,0.931596,1.49589,1.541004,0.657897,153.700921,1.82983,6.500023
1987-02-12,0.927737,1.500823,1.536496,0.657676,153.549262,1.84161,6.484973
1987-02-13,0.937478,1.503757,1.5467,0.659412,153.749822,1.834864,6.52549
1987-02-16,0.927014,1.51057,1.533495,0.65445,153.250055,1.840941,6.481495
1987-02-17,0.925558,1.509654,1.529199,0.653593,153.049895,1.834856,6.472481
1987-02-18,0.934133,1.502626,1.545691,0.653379,153.799414,1.824808,6.500978
1987-02-19,0.945256,1.501504,1.563498,0.65703,154.549767,1.819835,6.551501
1987-02-20,0.935226,1.503755,1.545503,0.654022,153.649616,1.81984,6.485998
1987-02-23,0.934645,1.497681,1.5455,0.651042,153.500106,1.816205,6.492499
1987-02-24,0.940316,1.49433,1.554707,0.648721,153.900753,1.80832,6.504518
1987-02-25,0.933262,1.483677,1.538194,0.649349,153.549094,1.801143,6.47198
1987-02-26,0.932975,1.483683,1.533505,0.649562,153.300125,1.792118,6.466008
1987-02-27,0.935882,1.478853,1.5405,0.648509,153.400502,1.785717,6.470007
1987-03-02,0.934209,1.468649,1.535501,0.641848,153.40003,1.775256,6.45
1987-03-03,0.936681,1.47232,1.541502,0.64,153.549699,1.782534,6.450004
1987-03-04,0.936168,1.47015,1.540991,0.638771,153.49962,1.771473,6.441974
1987-03-05,0.942204,1.473836,1.552998,0.636133,154.070072,1.790512,6.460004
1987-03-06,0.938428,1.475149,1.547503,0.630918,153.550476,1.794696,6.432028
1987-03-09,0.945544,1.471662,1.561497,0.627548,153.649212,1.772412,6.459982
1987-03-10,0.94853,1.463066,1.562503,0.631515,153.650496,1.763674,6.472027
1987-03-11,0.949759,1.460704,1.560495,0.625585,153.649883,1.759013,6.466986
1987-03-12,0.951725,1.451381,1.561502,0.63012,153.550375,1.748258,6.476508
1987-03-13,0.94707,1.478191,1.554495,0.635323,153.050104,1.798556,6.469986
1987-03-16,0.940968,1.467994,1.543499,0.633312,151.719973,1.771479,6.4365
1987-03-17,0.934647,1.455185,1.5305,0.627945,151.150135,1.762114,6.403012
1987-03-18,0.93777,1.454548,1.537002,0.623052,151.949969,1.769911,6.405997
1987-03-19,0.935733,1.457302,1.533995,0.625389,151.449755,1.796937,6.400984
1987-03-20,0.934788,1.458781,1.5332,0.625781,151.619192,1.792112,6.396483
1987-03-23,0.929998,1.453496,1.525008,0.619198,150.350239,1.788919,6.369026
1987-03-24,0.925632,1.43864,1.513997,0.617282,148.569758,1.774618,6.335985
1987-03-25,0.931008,1.439464,1.520495,0.620345,148.669382,1.76428,6.362974
1987-03-26,0.935662,1.437813,1.527994,0.622664,149.299922,1.771478,6.383494
1987-03-27,0.931664,1.431634,1.519494,0.623052,148.049768,1.768345,6.356991
1987-03-30,0.922361,1.422472,1.505493,0.621116,146.399533,1.766779,6.321484
1987-03-31,0.922361,1.416423,1.505496,0.623634,146.099439,1.755923,6.322984
1987-04-01,0.928758,1.417839,1.519999,0.624025,146.629991,1.752843,6.346494
1987-04-02,0.93348,1.420858,1.526196,0.628139,147.049185,1.757468,6.369983
1987-04-03,0.928831,1.407457,1.517496,0.620925,146.050154,1.745202,6.340999
1987-04-06,0.932396,1.406076,1.519004,0.618049,146.250088,1.746117,6.347021
1987-04-07,0.930798,1.411439,1.511707,0.617477,145.100584,1.75132,6.347527
1987-04-08,0.938717,1.410442,1.527505,0.619964,146.800537,1.740649,6.389014
1987-04-09,0.93377,1.402518,1.518492,0.617854,145.59962,1.733101,6.360981
1987-04-10,0.921274,1.393342,1.493204,0.614628,142.050109,1.724139,6.302501
1987-04-13,0.923964,1.384081,1.4975,0.615197,142.450085,1.722656,6.311008
1987-04-14,0.921854,1.386965,1.489497,0.613685,141.299723,1.724139,6.294998
1987-04-15,0.925565,1.377416,1.494009,0.614631,142.250401,1.714392,6.307524
1987-04-16,0.928036,1.397628,1.49851,0.614631,143.200392,1.719695,6.321526
1987-04-21,0.924183,1.40608,1.485502,0.611174,141.900768,1.737626,6.294521
1987-04-22,0.930795,1.413627,1.497004,0.613874,142.450599,1.731002,6.326009
1987-04-23,0.929557,1.405478,1.488701,0.612557,141.44978,1.712327,6.31799
1987-04-24,0.916044,1.412432,1.463,0.605695,139.80011,1.713215,6.249017
1987-04-27,0.908776,1.399973,1.454503,0.599702,137.950666,1.703583,6.221514
1987-04-28,0.913785,1.413221,1.460499,0.604959,139.049966,1.712327,6.24948
1987-04-29,0.91931,1.41543,1.478494,0.604777,140.800159,1.713797,6.282992
1987-04-30,0.913936,1.421869,1.466502,0.600603,139.650171,1.718217,6.25652
1987-05-04,0.909068,1.420463,1.457003,0.596518,139.80013,1.733104,6.231523
1987-05-05,0.902233,1.404886,1.447501,0.59312,138.350154,1.719686,6.193998
1987-05-06,0.907539,1.406469,1.459004,0.594177,139.000214,1.731604,6.216003
1987-05-07,0.90754,1.406074,1.4585,0.595239,139.300127,1.745204,6.218008
1987-05-08,0.911139,1.404501,1.465808,0.595063,139.350599,1.746734,6.233521
1987-05-11,0.91931,1.402915,1.480495,0.60024,140.19973,1.736107,6.274994
1987-05-12,0.91408,1.396256,1.467504,0.600421,139.449802,1.731606,6.256007
1987-05-13,0.917857,1.403508,1.477496,0.60006,140.249626,1.728609,6.272496
1987-05-14,0.916475,1.403501,1.474494,0.597727,139.89953,1.732496,6.263982
1987-05-15,0.911169,1.397227,1.463494,0.595767,139.419742,1.730094,6.237976
1987-05-18,0.907465,1.386384,1.455995,0.593471,139.629791,1.718212,6.217992
1987-05-19,0.910588,1.39082,1.4627,0.595591,140.169422,1.725621,6.239982
1987-05-20,0.903615,1.381219,1.450001,0.592418,139.520376,1.722657,6.203505
1987-05-21,0.908991,1.385614,1.459001,0.595237,140.399921,1.727115,6.229992
1987-05-22,0.906955,1.384652,1.455498,0.594529,140.349318,1.729501,6.214987
1987-05-25,0.911682,1.392762,1.464506,0.599342,141.200433,1.728313,6.247012
1987-05-26,0.918727,1.398601,1.476498,0.607348,143.099219,1.730097,6.287482
1987-05-27,0.930285,1.402529,1.504002,0.617665,143.500294,1.745202,6.347499
1987-05-29,0.930505,1.404104,1.510001,0.615196,143.899913,1.737627,6.350015
1987-06-01,0.937771,1.401545,1.523506,0.616144,145.650195,1.73461,6.378008
1987-06-02,0.927887,1.398606,1.502497,0.610501,144.400416,1.730102,6.327003
1987-06-03,0.921564,1.395476,1.489003,0.608642,142.649783,1.725029,6.294497
1987-06-04,0.927231,1.399772,1.5025,0.614627,144.049735,1.7346,6.328991
1987-06-05,0.924544,1.398605,1.5,0.611995,143.250227,1.728612,6.312003
1987-06-09,0.917858,1.398208,1.493004,0.60551,142.550058,1.718213,6.282001
1987-06-10,0.91226,1.396257,1.474,0.601141,141.849473,1.707934,6.244988
1987-06-11,0.915093,1.396253,1.481998,0.601683,142.449491,1.702987,6.258977
1987-06-12,0.918149,1.394309,1.4875,0.601685,143.100312,1.691476,6.267001
1987-06-15,0.931445,1.394888,1.510495,0.611806,144.549447,1.691753,6.345479
1987-06-16,0.930211,1.390821,1.511994,0.609941,144.049676,1.692043,6.335991
1987-06-17,0.934574,1.387923,1.519507,0.612746,144.799824,1.684924,6.361011
1987-06-18,0.931669,1.384091,1.513009,0.61181,144.450201,1.687769,6.346019
1987-06-19,0.932685,1.385044,1.518504,0.616714,144.850551,1.679546,6.355012
1987-06-22,0.937482,1.387924,1.526004,0.622085,145.599972,1.682088,6.389015
1987-06-23,0.939808,1.397822,1.528205,0.626961,146.400298,1.70795,6.407522
1987-06-24,0.930429,1.390436,1.509496,0.616522,144.79981,1.699232,6.35699
1987-06-25,0.933845,1.388892,1.517098,0.620154,145.999912,1.702993,6.378496
1987-06-26,0.933043,1.389847,1.515191,0.619768,146.149103,1.687762,6.371976
1987-06-29,0.933554,1.387347,1.518001,0.624219,146.349599,1.690611,6.38799
1987-06-30,0.934864,1.388116,1.519501,0.621505,147.0003,1.684926,6.394008
1987-07-01,0.931154,1.385999,1.509492,0.616901,146.599578,1.677843,6.370981
1987-07-02,0.934722,1.387928,1.518507,0.617477,147.050733,1.686346,6.384526
1987-07-03,0.938275,1.39043,1.527992,0.619576,148.449503,1.679254,6.405972
1987-07-06,0.940456,1.402123,1.533492,0.620538,149.19962,1.679254,6.415976
1987-07-07,0.939152,1.41844,1.531998,0.616523,149.300387,1.684922,6.401006
1987-07-08,0.943441,1.416437,1.541506,0.619197,150.750129,1.685772,6.429014
1987-07-09,0.937698,1.40786,1.527498,0.617856,149.350133,1.662511,6.399001
1987-07-10,0.941037,1.40745,1.538497,0.621501,150.999618,1.663887,6.423473
1987-07-13,0.943654,1.413426,1.542498,0.620076,151.249989,1.658372,6.436981
1987-07-14,0.942054,1.418036,1.538989,0.619384,150.969615,1.669443,6.423471
1987-07-15,0.945474,1.412429,1.541496,0.620347,151.320244,1.66389,6.445001
1987-07-16,0.937335,1.400168,1.526999,0.613685,149.700208,1.649353,6.397006
1987-07-17,0.946635,1.407853,1.542998,0.618811,152.349586,1.648801,6.446993
1987-07-20,0.949541,1.416026,1.548493,0.623052,152.749622,1.650158,6.467488
1987-07-21,0.950055,1.411634,1.543503,0.624027,152.250761,1.648264,6.468523
1987-07-22,0.951073,1.40945,1.542805,0.626961,152.250968,1.636672,6.467525
1987-07-23,0.94911,1.410441,1.540508,0.624416,151.250402,1.642043,6.464017
1987-07-24,0.948816,1.413429,1.536996,0.62383,150.100134,1.66945,6.455996
1987-07-27,0.945545,1.41643,1.532,0.624531,149.500174,1.680673,6.451994
1987-07-28,0.949978,1.424498,1.541996,0.625781,150.849946,1.697788,6.471989
1987-07-29,0.948743,1.426124,1.537799,0.624804,150.450185,1.71468,6.470998
1987-07-30,0.949395,1.43472,1.540992,0.62578,150.549932,1.771472,6.47598
1987-07-31,0.948163,1.431639,1.538005,0.628142,149.549985,1.765223,6.471005
1987-08-03,0.950201,1.426539,1.539001,0.626882,149.900571,1.766791,6.486023
1987-08-04,0.959281,1.428574,1.556498,0.633914,151.400128,1.751313,6.543498
1987-08-05,0.961389,1.424097,1.559001,0.633915,150.749921,1.742163,6.551002
1987-08-06,0.962262,1.429182,1.561505,0.633915,151.050195,1.746728,6.559509
1987-08-07,0.96168,1.42857,1.562499,0.63593,151.199877,1.740647,6.561
1987-08-10,0.967564,1.431634,1.573495,0.638161,151.599861,1.743675,6.589487
1987-08-11,0.968798,1.427139,1.575997,0.637956,151.799133,1.722652,6.595978
1987-08-12,0.969964,1.421464,1.578499,0.636335,151.600359,1.712915,6.597002
1987-08-13,0.966262,1.417439,1.572011,0.633717,151.500948,1.730112,6.57203
1987-08-14,0.967859,1.417436,1.574507,0.634721,152.350808,1.714679,6.558017
1987-08-17,0.958922,1.408459,1.558005,0.629527,150.050675,1.689199,6.534028
1987-08-18,0.946487,1.405475,1.534995,0.622275,147.119507,1.689184,6.462471
1987-08-19,0.943152,1.408063,1.529002,0.620542,145.800671,1.66473,6.442024
1987-08-20,0.936611,1.405089,1.519502,0.618431,144.300539,1.663898,6.418024
1987-08-21,0.933552,1.404885,1.511996,0.615193,143.099284,1.656992,6.396475
1987-08-24,0.931082,1.399573,1.504493,0.613872,142.749508,1.658373,6.377486
1987-08-25,0.929704,1.397035,1.498498,0.614817,142.469747,1.658377,6.379501
1987-08-26,0.936027,1.404492,1.508999,0.621312,143.400046,1.668057,6.415009
1987-08-27,0.929342,1.403311,1.4985,0.615955,142.149964,1.652895,6.380016
1987-08-28,0.930432,1.406081,1.498499,0.615386,142.900525,1.657006,6.390015
1987-08-31,0.927818,1.401941,1.49651,0.613312,142.350509,1.648807,6.379526
1987-09-01,0.926066,1.393142,1.493491,0.610126,141.749083,1.640145,6.367975
1987-09-02,0.924614,1.389852,1.492998,0.607901,141.150037,1.626805,6.360984
1987-09-03,0.919896,1.386964,1.48801,0.605696,141.300271,1.614208,6.348024
1987-09-04,0.917933,1.382751,1.486502,0.604414,141.550034,1.601546,6.336018
1987-09-07,0.917494,1.379312,1.485996,0.602046,141.799697,1.597439,6.324996
1987-09-08,0.917568,1.372498,1.486497,0.603319,141.899799,1.606424,6.327003
1987-09-09,0.916911,1.37174,1.482997,0.602735,141.029611,1.603069,6.324982
1987-09-10,0.923818,1.375894,1.495002,0.607719,142.520371,1.622058,6.366505
1987-09-11,0.924548,1.371752,1.495504,0.607351,142.800701,1.607726,6.373528
1987-09-14,0.928319,1.374378,1.504493,0.610126,144.249731,1.601274,6.394975
1987-09-15,0.928467,1.369671,1.505499,0.609383,143.899772,1.577039,6.38649
1987-09-16,0.926289,1.361475,1.500999,0.607719,143.720062,1.568628,6.37101
1987-09-17,0.929629,1.365183,1.5085,0.608271,143.899471,1.57158,6.386486
1987-09-18,0.92345,1.362018,1.495492,0.60368,142.599049,1.566167,6.354974
1987-09-21,0.92578,1.356303,1.500004,0.604961,143.200139,1.548704,6.361004
1987-09-22,0.930209,1.36518,1.506994,0.608085,144.09983,1.552786,6.387479
1987-09-23,0.935006,1.364814,1.515993,0.611171,144.399458,1.552793,6.414484
1987-09-24,0.930286,1.367987,1.508004,0.611434,143.499899,1.551595,6.386007
1987-09-25,0.93225,1.380073,1.512005,0.611249,143.950767,1.55087,6.395022
1987-09-28,0.933772,1.373057,1.515499,0.610314,144.249771,1.537037,6.403489
1987-09-29,0.941331,1.389854,1.528997,0.614817,146.100221,1.542018,6.445001
1987-09-30,0.94097,1.403311,1.5295,0.614252,146.150578,1.536104,6.441014
1987-10-01,0.942711,1.40726,1.536501,0.616142,146.669388,1.556421,6.45449
1987-10-02,0.942419,1.395478,1.5355,0.616445,146.419863,1.537743,6.451482
1987-10-05,0.942204,1.399972,1.536001,0.615764,146.850498,1.537517,6.455008
1987-10-06,0.937264,1.391795,1.527505,0.611622,146.450218,1.529057,6.426017
1987-10-07,0.933115,1.382164,1.522993,0.609196,145.349634,1.510337,6.404974
1987-10-08,0.932392,1.380265,1.522,0.609199,145.299775,1.501501,6.400997
1987-10-09,0.927596,1.382742,1.508003,0.605694,143.799827,1.512858,6.373503
1987-10-12,0.927813,1.376462,1.503999,0.605326,143.550274,1.501048,6.369495
1987-10-13,0.932322,1.382754,1.51,0.607905,143.900322,1.533745,6.390517
1987-10-14,0.92563,1.384081,1.500998,0.604593,142.749096,1.562497,6.357974
1987-10-15,0.920402,1.372686,1.489503,0.600781,141.849857,1.546311,6.330004
1987-10-16,0.921712,1.386582,1.492508,0.600963,142.500282,1.53918,6.344515
1987-10-19,0.906741,1.380269,1.4685,0.593297,141.250406,1.5361,6.281013
1987-10-20,0.928033,1.403512,1.509503,0.606612,144.300384,1.547988,6.386006
1987-10-21,0.923603,1.398212,1.499509,0.603684,143.570876,1.544408,6.364025
1987-10-22,0.924473,1.395478,1.498507,0.603319,143.900358,1.548467,6.366511
1987-10-23,0.922946,1.395477,1.493005,0.603136,143.650166,1.540829,6.361004
1987-10-26,0.906372,1.402127,1.461991,0.591189,141.669372,1.544391,6.277975
1987-10-27,0.906959,1.424915,1.463004,0.592243,142.050274,1.609012,6.281514
1987-10-28,0.896931,1.428577,1.444004,0.584968,139.35065,1.670845,6.22502
1987-10-29,0.886533,1.495884,1.435499,0.580146,138.099749,1.699229,6.204982
1987-10-30,0.889737,1.48039,1.439002,0.583944,138.920833,1.68635,6.222524
1987-11-02,0.880505,1.474714,1.422,0.578035,137.779853,1.663893,6.170009
1987-11-03,0.87055,1.490318,1.404005,0.571267,136.150448,1.657826,6.121016
1987-11-04,0.873597,1.480376,1.406997,0.5711,136.699587,1.631315,6.129975
1987-11-05,0.868005,1.475364,1.395499,0.568021,136.099728,1.624693,6.109006
1987-11-06,0.85834,1.467354,1.379505,0.561483,135.300099,1.598726,6.051008
1987-11-09,0.854418,1.459648,1.376003,0.560383,134.850694,1.594396,6.039024
1987-11-10,0.845254,1.471667,1.356498,0.556017,133.549806,1.603847,6.000977
1987-11-11,0.851942,1.464552,1.364995,0.559847,134.569886,1.607193,6.026986
1987-11-12,0.858481,1.465622,1.378493,0.564014,134.999796,1.618901,6.072978
1987-11-13,0.865679,1.458788,1.392497,0.567055,136.050414,1.629994,6.105
1987-11-16,0.877887,1.455599,1.411498,0.574382,137.249593,1.630785,6.157496
1987-11-17,0.866189,1.438437,1.391002,0.568182,135.900172,1.606428,6.096009
1987-11-18,0.869315,1.43885,1.392006,0.568992,136.050474,1.611608,6.108519
1987-11-19,0.857761,1.441761,1.375005,0.561169,135.100215,1.614994,6.056522
1987-11-20,0.851727,1.455182,1.366007,0.557881,134.650618,1.616035,6.028013
1987-11-23,0.852378,1.464125,1.366999,0.558439,134.46963,1.617335,6.032987
1987-11-24,0.861102,1.454124,1.382002,0.563223,135.400287,1.603856,6.074511
1987-11-25,0.854342,1.445507,1.371504,0.558036,134.749966,1.592356,6.036005
1987-11-26,0.852741,1.439465,1.369494,0.557412,134.649378,1.582275,6.027988
1987-11-27,0.846927,1.439885,1.358994,0.553249,133.699684,1.568624,6.008986
1987-11-30,0.836102,1.41443,1.340003,0.546151,132.20007,1.542024,5.944507
1987-12-01,0.845256,1.421463,1.354498,0.551875,133.299675,1.540831,5.996486
1987-12-02,0.844312,1.424499,1.351494,0.551419,132.849894,1.561278,5.991992
1987-12-03,0.843149,1.4245,1.349501,0.55066,132.199541,1.547986,5.985988
1987-12-04,0.846709,1.430611,1.351998,0.552027,132.049986,1.563718,5.997984
1987-12-07,0.854051,1.430615,1.363498,0.557413,132.699946,1.563723,6.038
1987-12-08,0.852744,1.429591,1.363002,0.556484,132.750295,1.566169,6.030504
1987-12-09,0.848965,1.421867,1.357498,0.553711,132.150004,1.560065,6.00451
1987-12-10,0.85042,1.425117,1.359005,0.554787,132.20044,1.576051,6.017019
1987-12-11,0.834574,1.40252,1.329498,0.544365,128.500249,1.557628,5.932996
1987-12-14,0.831084,1.389466,1.323996,0.542297,127.549205,1.545591,5.91848
1987-12-15,0.832613,1.400563,1.3235,0.544663,127.300263,1.549184,5.922501
1987-12-16,0.834284,1.40154,1.33,0.547196,127.450035,1.549183,5.935998
1987-12-17,0.831232,1.394699,1.321002,0.544663,126.600326,1.546791,5.913501
1987-12-18,0.831088,1.401543,1.319002,0.54496,126.600559,1.544406,5.916011
1987-12-21,0.834646,1.400946,1.324997,0.545851,126.849555,1.546312,5.933986
1987-12-22,0.833918,1.403504,1.323997,0.546148,126.699719,1.540831,5.930982
1987-12-23,0.837915,1.402326,1.329,0.548846,126.749268,1.540831,5.945983
1987-12-24,0.835737,1.400169,1.325004,0.547285,126.170041,1.540835,5.925999
1987-12-28,0.817279,1.392759,1.2912,0.538068,123.150034,1.52672,5.844999
1987-12-29,0.814591,1.383126,1.286999,0.536625,123.250388,1.518607,5.834008
1987-12-30,0.816986,1.39082,1.291701,0.538647,123.449995,1.523228,5.834986
1987-12-31,0.808776,1.385039,1.2775,0.534617,121.450109,1.516991,5.795003
1988-01-04,0.809431,1.383703,1.281504,0.532765,122.250255,1.521376,5.792006
1988-01-05,0.825852,1.396644,1.312497,0.54171,125.249676,1.529047,5.870487
1988-01-06,0.847073,1.425916,1.348995,0.556018,130.19948,1.558842,5.979988
1988-01-07,0.838935,1.416428,1.338498,0.551268,128.300118,1.547273,5.938002
1988-01-08,0.848236,1.418036,1.354497,0.554938,129.799477,1.550387,5.97949
1988-01-11,0.836607,1.408246,1.335493,0.548635,128.149404,1.531387,5.932979
1988-01-12,0.836171,1.410434,1.336,0.549147,127.649514,1.518601,5.933984
1988-01-13,0.831884,1.401536,1.325999,0.545404,125.799898,1.514006,5.905489
1988-01-14,0.836754,1.409043,1.334496,0.549149,126.800266,1.511716,5.935995
1988-01-15,0.833994,1.403908,1.329,0.547795,126.100314,1.532565,5.914004
1988-01-18,0.860736,1.411433,1.372998,0.564015,130.249583,1.523228,6.052992
1988-01-19,0.862266,1.412437,1.373505,0.565293,129.800119,1.518605,6.059022
1988-01-20,0.850419,1.403512,1.353501,0.558192,127.500161,1.504896,5.989011
1988-01-21,0.849399,1.401143,1.351497,0.557413,127.349911,1.507154,5.98499
1988-01-22,0.854049,1.399579,1.354495,0.560694,127.649937,1.500368,6.003988
1988-01-25,0.854702,1.395277,1.355996,0.562586,127.599135,1.489194,6.011476
1988-01-26,0.856228,1.395664,1.357492,0.56497,127.499675,1.48809,6.023977
1988-01-27,0.85674,1.401149,1.364498,0.564493,128.100301,1.490533,6.025996
1988-01-28,0.851873,1.398603,1.357006,0.561957,127.049988,1.491424,6.001013
1988-01-29,0.857176,1.406667,1.366502,0.565291,127.969915,1.499253,6.024001
1988-02-01,0.865318,1.410439,1.382502,0.569315,129.350641,1.506031,6.067016
1988-02-02,0.863714,1.405479,1.387671,0.568341,128.71995,1.500372,6.059979
1988-02-03,0.861392,1.404889,1.376997,0.565931,128.149878,1.493652,6.038006
1988-02-04,0.86517,1.410437,1.385498,0.568763,128.899809,1.501497,6.063998
1988-02-05,0.862916,1.404094,1.385,0.567858,128.649799,1.498125,6.051489
1988-02-08,0.869529,1.407853,1.393496,0.571265,129.10008,1.507158,6.075493
1988-02-09,0.869457,1.409438,1.3955,0.573066,129.149554,1.522069,6.077994
1988-02-10,0.86321,1.406476,1.386003,0.568344,128.950601,1.514004,6.045513
1988-02-11,0.86299,1.40351,1.386999,0.568343,129.050092,1.508297,6.036498
1988-02-12,0.867349,1.412429,1.395996,0.57045,129.849653,1.515146,6.06499
1988-02-15,0.872146,1.406072,1.404203,0.57323,130.249835,1.502631,6.089497
1988-02-16,0.874256,1.400561,1.406499,0.574219,130.300416,1.501501,6.097514
1988-02-17,0.872511,1.39919,1.405501,0.573066,130.50053,1.493656,6.082008
1988-02-18,0.86873,1.396645,1.4015,0.570938,129.899439,1.506025,6.055991
1988-02-19,0.870109,1.394306,1.398499,0.57159,129.999917,1.506022,6.060981
1988-02-22,0.868438,1.390815,1.394498,0.569312,129.599671,1.509432,6.04598
1988-02-23,0.864078,1.390241,1.388496,0.56625,128.70007,1.499922,6.020488
1988-02-24,0.864298,1.394698,1.392501,0.566411,128.840053,1.50534,6.020001
1988-02-25,0.868152,1.394511,1.398502,0.56841,129.200066,1.510123,6.020018
1988-02-26,0.862848,1.391793,1.390509,0.564177,128.350789,1.502637,5.989024
1988-02-29,0.860884,1.391405,1.389003,0.564431,128.220523,1.504215,5.984509
1988-03-01,0.86168,1.391397,1.393498,0.564014,128.449389,1.516301,5.987986
1988-03-02,0.866261,1.386963,1.402001,0.566412,129.599895,1.515154,6.017502
1988-03-03,0.865532,1.37741,1.404499,0.56577,129.249858,1.50716,6.013991
1988-03-04,0.865826,1.377222,1.403003,0.565613,129.100681,1.506031,6.015014
1988-03-07,0.859865,1.372496,1.392,0.554478,128.500057,1.503987,5.971003
1988-03-08,0.853684,1.368545,1.378497,0.545998,128.069255,1.493648,5.933977
1988-03-09,0.851947,1.371749,1.379509,0.54186,128.100324,1.48921,5.918021
1988-03-10,0.851219,1.370995,1.379505,0.542153,127.870543,1.492989,5.921513
1988-03-11,0.847798,1.367051,1.368992,0.539373,127.169442,1.486542,5.906979
1988-03-14,0.846713,1.369304,1.366503,0.537924,126.650553,1.489647,5.90001
1988-03-15,0.850418,1.366122,1.375704,0.539957,127.049754,1.489425,5.924002
1988-03-16,0.85289,1.361474,1.380506,0.541126,127.400442,1.492097,5.939012
1988-03-17,0.854994,1.361283,1.387498,0.541417,127.34957,1.497674,5.94899
1988-03-18,0.864955,1.357779,1.401505,0.547947,128.370718,1.494772,5.985521
1988-03-21,0.863787,1.353729,1.398499,0.546596,127.16955,1.501493,5.978981
1988-03-22,0.864807,1.353545,1.400002,0.547195,127.119766,1.507159,5.98
1988-03-23,0.865971,1.348985,1.403005,0.545108,126.91987,1.504897,5.975008
1988-03-24,0.860449,1.348984,1.394007,0.542743,126.050577,1.519759,5.948018
1988-03-25,0.857904,1.355016,1.390004,0.5463,125.79983,1.554002,5.934005
1988-03-28,0.849982,1.363885,1.376002,0.53952,124.249875,1.548704,5.894003
1988-03-29,0.850564,1.360545,1.376504,0.53628,124.830129,1.530223,5.895011
1988-03-30,0.852745,1.357779,1.379003,0.537203,125.35031,1.542025,5.908017
1988-03-31,0.846424,1.349165,1.365502,0.531352,124.000383,1.526727,5.872521
1988-04-05,0.850053,1.347344,1.3705,0.530926,124.64953,1.527416,5.881491
1988-04-06,0.853544,1.350992,1.379999,0.532482,125.249835,1.531396,5.901008
1988-04-07,0.858487,1.35686,1.390008,0.535908,126.000518,1.532574,5.923018
1988-04-08,0.854412,1.348617,1.384496,0.534472,125.569896,1.524385,5.905984
1988-04-11,0.860812,1.341204,1.395502,0.539376,126.820017,1.516306,5.939013
1988-04-12,0.860231,1.34536,1.395509,0.539522,126.450602,1.515153,5.932021
1988-04-13,0.864082,1.360543,1.400499,0.542006,126.499955,1.515156,5.94651
1988-04-14,0.863718,1.339411,1.400003,0.542595,125.999886,1.515841,5.940508
1988-04-15,0.849255,1.337438,1.371998,0.530223,123.900388,1.514001,5.864
1988-04-18,0.847586,1.332448,1.372004,0.527289,124.150449,1.51907,5.848018
1988-04-19,0.849254,1.336543,1.374997,0.528401,124.299619,1.516988,5.853992
